Season,Round,Date,Local.start.time,Venue,Attendance,First.name,Surname,ID,Jumper.No.,Playing.for,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit.Outs,Tackles,Rebounds,Inside.50s,Clearances,Clangers,Frees.For,Frees.Against,Brownlow.Votes,Contested.Possessions,Uncontested.Possessions,Contested.Marks,Marks.Inside.50,One.Percenters,Bounces,Goal.Assists,Time.on.Ground,Substitute,Umpire.1,Umpire.2,Umpire.3,Umpire.4,Home.team,HQ1G,HQ1B,HQ2G,HQ2B,HQ3G,HQ3B,HQ4G,HQ4B,HQETG,HQETB,Home.score,Away.team,AQ1G,AQ1B,AQ2G,AQ2B,AQ3G,AQ3B,AQ4G,AQ4B,AQETG,AQETB,Away.score,HQ1P,HQ2P,HQ3P,HQ4P,HQETP,AQ1P,AQ2P,AQ3P,AQ4P,AQETP,Player,Team,url,Age,Career.Games,Coach,DOB,Home.Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Shaun,Mannagh,13104,7,Geelong,7,3,1,8,0,1,0,3,0,3,1,3,0,1,NA,1,6,1,1,0,0,0,84,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Shaun Mannagh,Geelong,https://afltables.com/afl/stats/players/S/Shaun_Mannagh.html,28.681724845995895,40,"Scott, Chris",6-Aug-1997,Home
2026,6,2026-04-12,1200,Norwood Oval,9434,Gryan,Miers,12689,32,Geelong,9,3,10,19,0,0,0,1,0,1,1,0,0,0,NA,6,13,0,0,1,0,0,79,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Gryan Miers,Geelong,https://afltables.com/afl/stats/players/G/Gryan_Miers.html,27.035592060232716,160,"Scott, Chris",30-Mar-1999,Home
2026,6,2026-04-12,1200,Norwood Oval,9434,Oisin,Mullin,13066,34,Geelong,5,5,7,12,0,0,0,3,1,1,0,1,0,0,NA,2,10,0,0,0,0,0,80,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Oisin Mullin,Geelong,https://afltables.com/afl/stats/players/O/Oisin_Mullin.html,26.164271047227928,48,"Scott, Chris",11-Feb-2000,Home
2026,6,2026-04-12,1200,Norwood Oval,9434,Shannon,Neale,12992,33,Geelong,6,4,2,8,2,2,7,3,0,2,0,4,1,3,NA,5,3,3,3,1,0,0,83,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Shannon Neale,Geelong,https://afltables.com/afl/stats/players/S/Shannon_Neale.html,23.71457905544148,50,"Scott, Chris",25-Jul-2002,Home
2026,6,2026-04-12,1200,Norwood Oval,9434,Mark,OConnor,12531,42,Geelong,7,3,7,14,3,0,0,3,0,3,1,2,0,1,NA,4,9,0,1,0,0,1,73,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Mark OConnor,Geelong,https://afltables.com/afl/stats/players/M/Mark_OConnor.html,29.23271731690623,151,"Scott, Chris",17-Jan-1997,Home
2026,6,2026-04-12,1200,Norwood Oval,9434,Connor,OSullivan,13122,14,Geelong,14,12,5,19,0,1,0,1,7,0,0,5,1,0,NA,5,15,0,0,6,0,0,91,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Connor OSullivan,Geelong,https://afltables.com/afl/stats/players/C/Connor_OSullivan.html,20.89801505817933,31,"Scott, Chris",19-May-2005,Home
2026,6,2026-04-12,1200,Norwood Oval,9434,Bailey,Smith,12692,3,Geelong,24,4,10,34,1,1,0,5,1,15,7,4,2,0,NA,11,22,0,1,1,2,2,84,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Bailey Smith,Geelong,https://afltables.com/afl/stats/players/B/Bailey_Smith.html,25.344969199178646,131,"Scott, Chris",7-Dec-2000,Home
2026,6,2026-04-12,1200,Norwood Oval,9434,Tom,Stewart,12505,44,Geelong,12,2,2,14,0,0,0,2,5,1,0,6,1,3,NA,4,7,0,0,7,0,0,84,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Tom Stewart,Geelong,https://afltables.com/afl/stats/players/T/Tom_Stewart.html,33.0766598220397,196,"Scott, Chris",15-Mar-1993,Home
2026,6,2026-04-12,1200,Norwood Oval,9434,Oliver,Wiltshire,13217,21,Geelong,6,3,2,8,1,1,0,2,1,2,1,1,1,0,NA,4,4,1,1,0,0,0,68,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Oliver Wiltshire,Geelong,https://afltables.com/afl/stats/players/O/Oliver_Wiltshire.html,23.57221081451061,5,"Scott, Chris",15-Sep-2002,Home
2026,6,2026-04-12,1200,Norwood Oval,9434,James,Worpel,12619,29,Geelong,8,1,12,20,1,1,0,5,0,2,11,3,0,2,NA,14,6,0,0,0,0,0,72,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,James Worpel,Geelong,https://afltables.com/afl/stats/players/J/James_Worpel.html,27.213552361396303,150,"Scott, Chris",24-Jan-1999,Home
2026,6,2026-04-12,1200,Norwood Oval,9434,Bo,Allan,13221,26,West Coast,5,0,4,9,0,0,0,3,2,1,2,3,0,0,NA,2,6,0,0,2,0,0,83,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Bo Allan,West Coast,https://afltables.com/afl/stats/players/B/Bo_Allan.html,20.150581793292265,11,"McQualter, Andrew",16-Feb-2006,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Liam,Baker,12661,3,West Coast,6,2,7,13,1,0,0,5,1,2,2,5,1,3,NA,8,5,0,0,0,0,1,79,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Liam Baker,West Coast,https://afltables.com/afl/stats/players/L/Liam_Baker.html,28.205338809034906,155,"McQualter, Andrew",27-Jan-1998,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Sandy,Brock,13209,41,West Coast,5,1,5,10,0,0,0,0,3,0,0,5,1,3,NA,6,7,1,0,1,0,0,86,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Sandy Brock,West Coast,https://afltables.com/afl/stats/players/S/Sandy_Brock.html,23.32580424366872,16,"McQualter, Andrew",14-Dec-2002,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Hamish,Davis,13210,38,West Coast,10,6,7,17,0,0,0,1,4,2,1,2,0,1,NA,6,12,0,0,0,1,0,77,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Hamish Davis,West Coast,https://afltables.com/afl/stats/players/H/Hamish_Davis.html,19.944558521560573,13,"McQualter, Andrew",2-May-2006,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Cooper,Duff-Tytler,NA,21,West Coast,1,0,3,4,0,0,3,1,0,0,1,2,1,0,NA,4,1,0,0,3,0,0,69,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,NA,West Coast,https://afltables.com/afl/stats/players/C/Cooper_Duff-Tytler.html,18.637919233401778,5,"McQualter, Andrew",NA,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Liam,Duggan,12334,14,West Coast,16,2,6,22,0,1,0,4,9,2,1,6,1,1,NA,4,15,0,0,6,0,0,84,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Liam Duggan,West Coast,https://afltables.com/afl/stats/players/L/Liam_Duggan.html,29.334017796030118,205,"McQualter, Andrew",11-Dec-1996,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Willem,Duursma,NA,1,West Coast,15,6,5,20,1,1,0,1,2,3,3,1,2,0,NA,8,11,0,1,4,0,0,78,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,NA,West Coast,https://afltables.com/afl/stats/players/W/Willem_Duursma.html,18.80766598220397,5,"McQualter, Andrew",NA,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Reuben,Ginbey,13038,7,West Coast,8,7,8,16,0,0,0,1,2,0,2,0,0,0,NA,6,10,0,0,3,0,0,92,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Reuben Ginbey,West Coast,https://afltables.com/afl/stats/players/R/Reuben_Ginbey.html,21.58590006844627,68,"McQualter, Andrew",10-Sep-2004,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Jack,Graham,12576,17,West Coast,5,0,9,14,1,0,0,6,1,2,2,4,1,3,NA,6,7,0,0,0,0,0,69,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Jack Graham,West Coast,https://afltables.com/afl/stats/players/J/Jack_Graham.html,28.125941136208077,154,"McQualter, Andrew",25-Feb-1998,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Elijah,Hewett,13044,8,West Coast,6,5,8,14,0,1,0,4,1,1,0,4,1,0,NA,4,10,1,0,0,0,0,73,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Elijah Hewett,West Coast,https://afltables.com/afl/stats/players/E/Elijah_Hewett.html,21.876112251882272,35,"McQualter, Andrew",27-May-2004,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Brady,Hough,12957,19,West Coast,6,4,3,9,0,0,0,1,2,3,0,2,0,0,NA,1,8,0,0,2,0,1,75,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Brady Hough,West Coast,https://afltables.com/afl/stats/players/B/Brady_Hough.html,23.10403832991102,80,"McQualter, Andrew",5-Mar-2003,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Tim,Kelly,12595,11,West Coast,13,3,9,22,0,2,0,3,2,7,4,4,0,2,NA,7,16,0,0,1,0,2,75,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Tim Kelly,West Coast,https://afltables.com/afl/stats/players/T/Tim_Kelly.html,31.711841204654345,168,"McQualter, Andrew",26-Jul-1994,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Josh,Lindsay,NA,5,West Coast,16,3,5,21,0,0,0,0,4,2,0,2,0,0,NA,3,12,1,0,1,0,0,73,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,NA,West Coast,https://afltables.com/afl/stats/players/J/Josh_Lindsay.html,19.01368925393566,4,"McQualter, Andrew",NA,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Tom,McCarthy,13240,18,West Coast,24,1,4,28,0,0,0,0,8,3,1,4,1,1,NA,1,15,0,0,0,1,0,78,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Tom McCarthy,West Coast,https://afltables.com/afl/stats/players/T/Tom_McCarthy.html,25.750171115674195,15,"McQualter, Andrew",12-Jul-2000,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Matthew,Owies,12839,16,West Coast,4,2,3,7,1,0,0,4,0,1,0,1,0,0,NA,3,3,0,1,0,0,0,72,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Matthew Owies,West Coast,https://afltables.com/afl/stats/players/M/Matthew_Owies.html,29.06570841889117,90,"McQualter, Andrew",19-Mar-1997,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Archer,Reid,13196,22,West Coast,1,2,1,2,0,0,3,4,0,1,0,2,0,1,NA,0,2,0,0,0,0,0,76,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Archer Reid,West Coast,https://afltables.com/afl/stats/players/A/Archer_Reid.html,20.56125941136208,19,"McQualter, Andrew",19-Sep-2005,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Harley,Reid,13111,9,West Coast,10,3,12,22,1,0,0,2,1,3,6,11,2,5,NA,12,8,0,1,3,3,1,83,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Harley Reid,West Coast,https://afltables.com/afl/stats/players/H/Harley_Reid.html,20.985626283367555,44,"McQualter, Andrew",17-Apr-2005,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Deven,Robertson,12774,40,West Coast,7,3,8,15,0,0,0,3,0,3,1,1,1,0,NA,7,8,0,0,1,0,1,61,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Deven Robertson,West Coast,https://afltables.com/afl/stats/players/D/Deven_Robertson.html,24.78302532511978,51,"McQualter, Andrew",30-Jun-2001,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Harry,Schoenberg,12813,48,West Coast,6,2,5,11,1,1,0,3,0,0,1,4,1,0,NA,5,5,0,1,0,0,0,82,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Harry Schoenberg,West Coast,https://afltables.com/afl/stats/players/H/Harry_Schoenberg.html,25.136892539356605,65,"McQualter, Andrew",21-Feb-2001,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Jobe,Shanahan,13247,35,West Coast,8,6,1,9,4,0,0,0,1,2,0,0,0,0,NA,2,8,0,3,3,0,0,91,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Jobe Shanahan,West Coast,https://afltables.com/afl/stats/players/J/Jobe_Shanahan.html,19.692676249144423,14,"McQualter, Andrew",2-Aug-2006,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Jake,Waterman,12601,2,West Coast,10,6,2,12,1,3,0,1,0,4,0,0,2,0,NA,3,9,0,2,2,0,1,86,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Jake Waterman,West Coast,https://afltables.com/afl/stats/players/J/Jake_Waterman.html,27.933607118412045,117,"McQualter, Andrew",6-May-1998,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Bailey,Williams,12836,32,West Coast,7,4,13,20,0,0,35,4,3,0,7,0,5,0,NA,17,5,2,0,3,0,0,75,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Bailey Williams,West Coast,https://afltables.com/afl/stats/players/B/Bailey_Williams1.html,25.985626283367555,89,"McQualter, Andrew",17-Apr-2000,Away
2026,6,2026-04-12,1200,Norwood Oval,9434,Tylar,Young,13043,20,West Coast,8,4,4,12,0,0,0,0,2,0,0,1,2,1,NA,4,8,1,0,1,0,0,83,NA,Craig Fleer, Andrew Heffernan, Paul Rebeschini, Harrison Birch,Geelong,4,5,10,8,14,13,17,20,NA,NA,122,West Coast,3,4,5,8,9,8,11,10,NA,NA,76,29,68,97,122,NA,22,38,62,76,NA,Tylar Young,West Coast,https://afltables.com/afl/stats/players/T/Tylar_Young.html,27.59958932238193,40,"McQualter, Andrew",5-Sep-1998,Away
2026,6,2026-04-12,1445,Barossa Park,10508,Ryan,Angwin,13001,9,Greater Western Sydney,7,0,7,14,2,0,0,1,1,1,0,1,0,1,NA,4,12,0,0,1,0,0,81,NA,Justin Power, Rob OGorman, Joel Clamp, Eleni Tee,Greater Western Sydney,8,4,11,7,16,8,20,11,NA,NA,131,Richmond,2,2,6,4,10,7,11,9,NA,NA,75,52,73,104,131,NA,14,40,67,75,NA,Ryan Angwin,GWS,https://afltables.com/afl/stats/players/R/Ryan_Angwin.html,23.331279945242983,35,"Kingsley, Adam",12-Dec-2002,Home
2026,6,2026-04-12,1445,Barossa Park,10508,Lachie,Ash,12782,7,Greater Western Sydney,22,4,13,35,0,0,0,0,8,2,4,4,1,0,NA,8,23,0,0,1,2,0,83,NA,Justin Power, Rob OGorman, Joel Clamp, Eleni Tee,Greater Western Sydney,8,4,11,7,16,8,20,11,NA,NA,131,Richmond,2,2,6,4,10,7,11,9,NA,NA,75,52,73,104,131,NA,14,40,67,75,NA,Lachie Ash,GWS,https://afltables.com/afl/stats/players/L/Lachie_Ash.html,24.80766598220397,130,"Kingsley, Adam",21-Jun-2001,Home
2026,6,2026-04-12,1445,Barossa Park,10508,Toby,Bedford,12772,14,Greater Western Sydney,7,5,6,13,2,1,0,3,0,0,0,1,2,0,NA,4,9,0,1,0,0,1,63,NA,Justin Power, Rob OGorman, Joel Clamp, Eleni Tee,Greater Western Sydney,8,4,11,7,16,8,20,11,NA,NA,131,Richmond,2,2,6,4,10,7,11,9,NA,NA,75,52,73,104,131,NA,14,40,67,75,NA,Toby Bedford,GWS,https://afltables.com/afl/stats/players/T/Toby_Bedford.html,25.876112251882272,84,"Kingsley, Adam",27-May-2000,Home
2026,6,2026-04-12,1445,Barossa Park,10508,Jack,Buckley,12846,44,Greater Western Sydney,11,6,2,13,0,0,0,0,6,1,0,1,2,0,NA,4,8,1,0,7,0,0,83,NA,Justin Power, Rob OGorman, Joel Clamp, Eleni Tee,Greater Western Sydney,8,4,11,7,16,8,20,11,NA,NA,131,Richmond,2,2,6,4,10,7,11,9,NA,NA,75,52,73,104,131,NA,14,40,67,75,NA,Jack Buckley,GWS,https://afltables.com/afl/stats/players/J/Jack_Buckley1.html,28.317590691307323,89,"Kingsley, Adam",17-Dec-1997,Home
2026,6,2026-04-12,1445,Barossa Park,10508,Aaron,Cadman,13054,5,Greater Western Sydney,7,3,4,11,4,0,0,1,0,1,0,3,4,0,NA,9,3,2,3,1,0,1,57,NA,Justin Power, Rob OGorman, Joel Clamp, Eleni Tee,Greater Western Sydney,8,4,11,7,16,8,20,11,NA,NA,131,Richmond,2,2,6,4,10,7,11,9,NA,NA,75,52,73,104,131,NA,14,40,67,75,NA,Aaron Cadman,GWS,https://afltables.com/afl/stats/players/A/Aaron_Cadman.html,22.109514031485283,60,"Kingsley, Adam",3-Mar-2004,Home
2026,6,2026-04-12,1445,Barossa Park,10508,Finn,Callaghan,12969,17,Greater Western Sydney,14,4,23,37,0,0,0,5,4,5,6,9,3,4,NA,17,23,0,0,0,0,1,80,NA,Justin Power, Rob OGorman, Joel Clamp, Eleni Tee,Greater Western Sydney,8,4,11,7,16,8,20,11,NA,NA,131,Richmond,2,2,6,4,10,7,11,9,NA,NA,75,52,73,104,131,NA,14,40,67,75,NA,Finn Callaghan,GWS,https://afltables.com/afl/stats/players/F/Finn_Callaghan.html,22.960985626283367,76,"Kingsley, Adam",26-Apr-2003,Home
2026,6,2026-04-12,1445,Barossa Park,10508,Stephen,Coniglio,12028,3,Greater Western Sydney,3,1,4,7,0,0,0,2,0,1,1,1,0,1,NA,1,7,0,0,0,0,0,40,NA,Justin Power, Rob OGorman, Joel Clamp, Eleni Tee,Greater Western Sydney,8,4,11,7,16,8,20,11,NA,NA,131,Richmond,2,2,6,4,10,7,11,9,NA,NA,75,52,73,104,131,NA,14,40,67,75,NA,Stephen Coniglio,GWS,https://afltables.com/afl/stats/players/S/Stephen_Coniglio.html,32.323066392881586,232,"Kingsley, Adam",15-Dec-1993,Home
2026,6,2026-04-12,1445,Barossa Park,10508,Brent,Daniels,12656,16,Greater Western Sydney,9,4,5,14,3,0,0,0,0,4,1,3,1,1,NA,7,8,0,0,1,0,1,62,NA,Justin Power, Rob OGorman, Joel Clamp, Eleni Tee,Greater Western Sydney,8,4,11,7,16,8,20,11,NA,NA,131,Richmond,2,2,6,4,10,7,11,9,NA,NA,75,52,73,104,131,NA,14,40,67,75,NA,Brent Daniels,GWS,https://afltables.com/afl/stats/players/B/Brent_Daniels.html,27.093086926762492,113,"Kingsley, Adam",9-Mar-1999,Home
2026,6,2026-04-12,1445,Barossa Park,10508,Joe,Fonti,13164,37,Greater Western Sydney,8,4,6,14,0,0,0,4,5,0,0,5,1,2,NA,2,10,0,0,3,2,0,82,NA,Justin Power, Rob OGorman, Joel Clamp, Eleni Tee,Greater Western Sydney,8,4,11,7,16,8,20,11,NA,NA,131,Richmond,2,2,6,4,10,7,11,9,NA,NA,75,52,73,104,131,NA,14,40,67,75,NA,Joe Fonti,GWS,https://afltables.com/afl/stats/players/J/Joe_Fonti.html,21.298425735797398,27,"Kingsley, Adam",24-Dec-2004,Home
2026,6,2026-04-12,1445,Barossa Park,10508,Phoenix,Gothard,13279,11,Greater Western Sydney,8,3,10,18,1,0,0,3,0,2,0,2,2,2,NA,3,16,0,1,1,2,3,84,NA,Justin Power, Rob OGorman, Joel Clamp, Eleni Tee,Greater Western Sydney,8,4,11,7,16,8,20,11,NA,NA,131,Richmond,2,2,6,4,10,7,11,9,NA,NA,75,52,73,104,131,NA,14,40,67,75,NA,Phoenix Gothard,GWS,https://afltables.com/afl/stats/players/P/Phoenix_Gothard.html,20.594113620807665,5,"Kingsley, Adam",7-Sep-2005,Home
2026,6,2026-04-12,1445,Barossa Park,10508,Toby,Greene,12025,4,Greater Western Sydney,14,6,15,29,1,2,0,2,3,5,2,5,1,0,NA,9,19,1,1,1,0,0,84,NA,Justin Power, Rob OGorman, Joel Clamp, Eleni Tee,Greater Western Sydney,8,4,11,7,16,8,20,11,NA,NA,131,Richmond,2,2,6,4,10,7,11,9,NA,NA,75,52,73,104,131,NA,14,40,67,75,NA,Toby Greene,GWS,https://afltables.com/afl/stats/players/T/Toby_Greene.html,32.544832306639286,266,"Kingsley, Adam",25-Sep-1993,Home
2026,6,2026-04-12,1445,Barossa Park,10508,Oliver,Hannaford,NA,13,Greater Western Sydney,8,3,5,13,2,2,0,1,0,0,0,1,1,0,NA,7,6,0,2,0,0,0,75,NA,Justin Power, Rob OGorman, Joel Clamp, Eleni Tee,Greater Western Sydney,8,4,11,7,16,8,20,11,NA,NA,131,Richmond,2,2,6,4,10,7,11,9,NA,NA,75,52,73,104,131,NA,14,40,67,75,NA,NA,GWS,https://afltables.com/afl/stats/players/O/Oliver_Hannaford.html,19.61054072553046,2,"Kingsley, Adam",NA,Home
2026,6,2026-04-12,1445,Barossa Park,10508,Harry,Himmelberg,12462,27,Greater Western Sydney,7,4,6,13,0,0,0,1,3,2,0,2,0,1,NA,3,10,0,0,5,0,0,83,NA,Justin Power, Rob OGorman, Joel Clamp, Eleni Tee,Greater Western Sydney,8,4,11,7,16,8,20,11,NA,NA,131,Richmond,2,2,6,4,10,7,11,9,NA,NA,75,52,73,104,131,NA,14,40,67,75,NA,Harry Himmelberg,GWS,https://afltables.com/afl/stats/players/H/Harry_Himmelberg.html,29.928131416837783,206,"Kingsley, Adam",8-May-1996,Home
2026,6,2026-04-12,1445,Barossa Park,10508,Jesse,Hogan,12321,23,Greater Western Sydney,9,6,0,9,2,2,0,1,0,4,0,1,2,0,NA,4,5,2,3,1,0,1,83,NA,Justin Power, Rob OGorman, Joel Clamp, Eleni Tee,Greater Western Sydney,8,4,11,7,16,8,20,11,NA,NA,131,Richmond,2,2,6,4,10,7,11,9,NA,NA,75,52,73,104,131,NA,14,40,67,75,NA,Jesse Hogan,GWS,https://afltables.com/afl/stats/players/J/Jesse_Hogan.html,31.161533196440793,186,"Kingsley, Adam",12-Feb-1995,Home
